en|lbl.AtLeastOneSalesOrderLineCreate|At Least One Sales Order Line Create
en|lbl.AtLeastOneSalesOrderLineUpdate|At Least One Sales Order Line Update
en|lbl.August|August
en|lbl.authorizationManagement|Authorization Management
en|lbl.automaticAllocation|Automatic Allocation
en|lbl.Availability|Availability
en|lbl.Available|Available
en|lbl.AverageUnitCost|Average Unit Cost
en|lbl.backEndFramework|Back End Framework 
en|lbl.backup.Form|Form
en|lbl.Balance|Balance
en|lbl.Balancee|Balancee
en|lbl.Bank|Bank
en|lbl.bank.browse|Browse
en|lbl.bank.detail|Detail
en|lbl.BankAccount|Bank Account
en|lbl.BankAccountDefinition|Bank Account Definition
en|lbl.BankBranch|Bank Branch
en|lbl.bankBranch.browse|Browse
en|lbl.bankBranch.detail|Detail
en|lbl.BankBranchDefinition|Bank Branch Definition
en|lbl.BankCard|Bank Card
en|lbl.BankDefinition|Bank Definition
en|lbl.BankStatusReport|Bank Status Report
en|lbl.BankToAccountTransfer|Bank To Account Transfer
en|lbl.BankToAccountTransferBrowse|Bank To Account Transfer Browse
en|lbl.BankToBankTransfer|Bank To Bank Transfer
en|lbl.BankToBankTransferBrowse|Bank To Bank Transfer Browse
en|lbl.BankToContactTransfer|Bank To Contact Transfer
en|lbl.BankToContactTransferBrowse|Bank To Contact Transfer Browse
en|lbl.BankTxnReport|Bank Txn Report
en|lbl.Base|Base
en|lbl.BaseAmount|Base Amount
en|lbl.Bench|Bench
en|lbl.benefits|Benefits
en|lbl.Bill|Bill
en|lbl.BillDate|Bill Date
en|lbl.BillLines|Bill Lines
en|lbl.BillPaymentToOutstanding|Bill Payment To Outstanding
en|lbl.BillPurchaseQuestion|Bill Purchase Question
en|lbl.Bills|Bills
en|lbl.BillsToConfirm|Bills To Confirm
en|lbl.bondPurchase|Bond Purchase
en|lbl.bondPurchaseBrowse|Bond Purchase Browse
en|lbl.bondSale|Bond Sale
en|lbl.bondSaleBrowse|Bond Sale Browse
en|lbl.branchTransferManagement|Branch Transfer Management
en|lbl.browse.businessUnit|Business Unit
en|lbl.browse.currency|Currency
en|lbl.browse.tax|Tax
en|lbl.browse.taxGroup|Tax Group
en|lbl.browse.taxRate|Tax Rate
en|lbl.businessIntelligence|Business Intelligence
en|lbl.businessProcesses|Business Processes
en|lbl.businessProcessOutsourcing|Business Process Outsourcing
en|lbl.businessUnit.browse|Browse
en|lbl.businessUnit.code|Code
en|lbl.businessUnit.detail|Detail
en|lbl.businessUnit.name|Name
en|lbl.businessUnit.nameLocal|Name Local
en|lbl.CalendarLanguage|Calendar Language
en|lbl.CanBePurchased|Can Be Purchased
en|lbl.CanBeSold|Can Be Sold
en|lbl.cancel|Cancel
en|lbl.CancelBill|Cancel Bill
en|lbl.CancelInvoice|Cancel Invoice
en|lbl.Cancelled|Cancelled
en|lbl.CancelOrder|Cancel Order
en|lbl.CancelQuotation|Cancel Quotation
en|lbl.CancelTransfer|Cancel Transfer
en|lbl.CannotCancelPurchaseOrder|Cannot Cancel Purchase Order
en|lbl.CannotCancelPurchaseOrder_cancelDelivery|Cannot Cancel Purchase Order_cancel Delivery
en|lbl.CannotCancelPurchaseOrder_cancelInvoice|Cannot Cancel Purchase Order_cancel Invoice
en|lbl.CannotCancelSalesOrder|Cannot Cancel Sales Order
en|lbl.CannotCancelSalesOrder_cancelDelivery|Cannot Cancel Sales Order_cancel Delivery
en|lbl.CannotCancelSalesOrder_cancelInvoice|Cannot Cancel Sales Order_cancel Invoice
en|lbl.CannotProcessBillPayment|Cannot Process Bill Payment
en|lbl.CannotProcessInvoicePayment|Cannot Process Invoice Payment
en|lbl.Cards|Cards
en|lbl.caseStudy|Case Study
en|lbl.Cash|Cash
en|lbl.catalogue.browse|Browse
en|lbl.catalogue.detail|Detail
en|lbl.catalogueItem|Catalogue Item
en|lbl.catalogueLanguage|Catalogue Language
en|lbl.catalogueSubtype.browse|Browse
en|lbl.catalogueSubtype.detail|Detail
en|lbl.Category|Category
en|lbl.CategoryRequired|Category Required
en|lbl.Change|Change
en|lbl.changeBizDate.Form|Form
en|lbl.chatSettings|Chat Settings
en|lbl.Chemistry|Chemistry
en|lbl.ChemistryBrowse|Chemistry Browse
en|lbl.ChemistryEditor|Chemistry Editor
en|lbl.ChemistryPurchaseOrder|Chemistry Purchase Order
en|lbl.ChemistryPurchaseOrderBrowse|Chemistry Purchase Order Browse
en|lbl.chemistryReport|Chemistry Report
en|lbl.chemistryTxnDetails|Chemistry Txn Details
en|lbl.Cheque|Cheque
en|lbl.ChequeBankCollection|Cheque Bank Collection
en|lbl.ChequeBrowse|Cheque Browse
en|lbl.ChequeChangeLastStatus|Cheque Change Last Status
en|lbl.ChequeChangeStatus|Cheque Change Status
en|lbl.ChequeCollectedAtBankPayroll|Cheque Collected At Bank Payroll
en|lbl.ChequeCollectionAtBankPayroll|Cheque Collection At Bank Payroll
en|lbl.ChequeCollectionAtBankPayrollBrowse|Cheque Collection At Bank Payroll Browse
en|lbl.ChequeCollectionToAccount|Cheque Collection To Account
en|lbl.ChequeFromContactPayroll|Cheque From Contact Payroll
en|lbl.ChequeFromContactPayrollBrowse|Cheque From Contact Payroll Browse
en|lbl.ChequePayment|Cheque Payment
en|lbl.ChequePaymentToAccount|Cheque Payment To Account
en|lbl.ChequeStub|Cheque Stub
en|lbl.ChequeStubBrowse|Cheque Stub Browse
en|lbl.ChequeToAccountCollectionPayroll|Cheque To Account Collection Payroll
en|lbl.ChequeToAccountCollectionPayrollBrowse|Cheque To Account Collection Payroll Browse
en|lbl.ChequeToAccountPaymentPayroll|Cheque To Account Payment Payroll
en|lbl.ChequeToAccountPaymentPayrollBrowse|Cheque To Account Payment Payroll Browse
en|lbl.ChequeToBankAssurancePayroll|Cheque To Bank Assurance Payroll
en|lbl.ChequeToBankAssurancePayrollBrowse|Cheque To Bank Assurance Payroll Browse
en|lbl.ChequeToBankPaymentPayroll|Cheque To Bank Payment Payroll
en|lbl.ChequeToBankPaymentPayrollBrowse|Cheque To Bank Payment Payroll Browse
en|lbl.ChequeToBankPayroll|Cheque To Bank Payroll
en|lbl.ChequeToBankPayrollBrowse|Cheque To Bank Payroll Browse
en|lbl.ChequeToContactPayroll|Cheque To Contact Payroll
en|lbl.ChequeToContactPayrollBrowse|Cheque To Contact Payroll Browse
en|lbl.chooseFiles|Choose Files
en|lbl.City|City
en|lbl.ClerkReport|Clerk Report
en|lbl.Close|Close
en|lbl.Code|Code
en|lbl.COGS|C OG S
en|lbl.Collection|Collection
en|lbl.CollectionBrowse|Collection Browse
en|lbl.commissionsManagement|Commissions Management
en|lbl.compliance|Compliance
en|lbl.Configuration|Configuration
en|lbl.Confirm|Confirm
en|lbl.ConfirmationHeader|Confirmation Header
en|lbl.ConfirmDeleteMessage|Confirm Delete Message
en|lbl.ConfirmMessage|Confirm Message
en|lbl.ConfirmOrder|Confirm Order
en|lbl.ConfirmSale|Confirm Sale
en|lbl.Contact|Contact
en|lbl.ContactBrowse|Contact Browse
en|lbl.ContactCategory|Contact Category
en|lbl.ContactDocument|Contact Document
en|lbl.ContactEditor|Contact Editor
en|lbl.ContactImporter|Contact Importer
en|lbl.contactManagement|Contact Management
en|lbl.ContactReport|Contact Report
en|lbl.ContactServicesAcquiredReport|Contact Services Acquired Report
en|lbl.ContactStatus|Contact Status
en|lbl.ContactStatusReport|Contact Status Report
en|lbl.ContactToBankTransfer|Contact To Bank Transfer
en|lbl.ContactToBankTransferBrowse|Contact To Bank Transfer Browse
en|lbl.continue|Continue
en|lbl.contractMangement|Contract Mangement
en|lbl.Copy|Copy
en|lbl.Corporation|Corporation
en|lbl.CorporationBrowse|Corporation Browse
en|lbl.Cost|Cost
en|lbl.CostSalePriceError|Cost Sale Price Error
en|lbl.CountNoteDefinitionBrowse|Count Note Definition Browse
en|lbl.CountNoteEntryBrowse|Count Note Entry Browse
en|lbl.Country|Country
en|lbl.country.Active|Active
en|lbl.country.Code|Code
en|lbl.country.Info|Info
en|lbl.country.Name|Name
en|lbl.country.NameInternational|Name International
en|lbl.country.Status|Status
en|lbl.Create|Create
en|lbl.CreateAndViewInvoice|Create And View Invoice
en|lbl.CreateDeliveryOrder|Create Delivery Order
en|lbl.CreateInvoice|Create Invoice
en|lbl.CreationDate|Creation Date
en|lbl.Credit|Credit
en|lbl.CreditCardPosCommissionReport|Credit Card Pos Commission Report
en|lbl.cronJob254Executed|Cron Job 254 Executed
en|lbl.cross-Docking|Cross- Docking
en|lbl.Currency|Currency
en|lbl.currency.Active|Active
en|lbl.currency.Code|Code
en|lbl.currency.Country|Country
en|lbl.currency.DecimalCode|Decimal Code
en|lbl.currency.Info|Info
en|lbl.currency.Name|Name
en|lbl.currency.Pip|Pip
en|lbl.currency.Status|Status
en|lbl.CurrencyPair|Currency Pair
en|lbl.currencyPair.Active|Active
en|lbl.currencyPair.HardCurrency|Hard Currency
en|lbl.currencyPair.Info|Info
en|lbl.currencyPair.NoCurrencySelection|No Currency Selection
en|lbl.currencyPair.Status|Status
en|lbl.currencyPair.WeakCurrency|Weak Currency
en|lbl.CurrencyRate|Currency Rate
en|lbl.currencyRate.AskRate|Ask Rate
en|lbl.currencyRate.BankNoteBuying|Bank Note Buying
en|lbl.currencyRate.BankNoteSelling|Bank Note Selling
en|lbl.currencyRate.BidRate|Bid Rate
en|lbl.currencyRate.confirmMessage|Confirm Message
en|lbl.currencyRate.CurrencyPair|Currency Pair
en|lbl.currencyRate.Date|Date
en|lbl.currencyRate.onay|Onay
en|lbl.currencyRate.runButtonTitle|Run Button Title
en|lbl.currencyRate.tcmb|Tcmb
en|lbl.currencyRate.tcmbButtonTitle|Tcmb Button Title
en|lbl.currencyRate.WorkBegin|Work Begin
en|lbl.currencyRate.WorkEnd|Work End
en|lbl.CurrentYearDate|Current Year Date
en|lbl.Customer|Customer
en|lbl.CustomerInv|Customer Inv
en|lbl.CustomerInvoices|Customer Invoices
en|lbl.customerManagement|Customer Management
en|lbl.CustomerPay|Customer Pay
en|lbl.CustomerPayments|Customer Payments
en|lbl.customerRelationship|Customer Relationship
en|lbl.customerRelationshipExperienceDashboard|Customer Relationship Experience Dashboard
en|lbl.customerRelationshipManagement|Customer Relationship Management
en|lbl.CustomerRequired|Customer Required
en|lbl.Customers|Customers
en|lbl.customTemplateDesign|Custom Template Design
en|lbl.cutProductManagement|Cut Product Management
en|lbl.dailySalesReport|Daily Sales Report
en|lbl.Dashboard|Dashboard
en|lbl.dashboard.general|General
en|lbl.dashboard.stock|Stock
en|lbl.dashboard.trade|Trade
en|lbl.Date|Date
en|lbl.DateRequired|Date Required
en|lbl.Day|Day
en|lbl.DayIntervalLabel|Day Interval Label
en|lbl.Debit|Debit
en|lbl.debitCreditNote.Active|Active
en|lbl.debitCreditNote.Amount|Amount
en|lbl.debitCreditNote.BeginDate|Begin Date
en|lbl.debitCreditNote.Code|Code
en|lbl.debitCreditNote.Contact|Contact
en|lbl.debitCreditNote.Currency|Currency
en|lbl.debitCreditNote.Date|Date
en|lbl.debitCreditNote.Deliverer|Deliverer
en|lbl.debitCreditNote.EndDate|End Date
en|lbl.debitCreditNote.Info|Info
en|lbl.debitCreditNote.LineCode|Line Code
en|lbl.debitCreditNote.LineInfo|Line Info
en|lbl.debitCreditNote.Recepient|Recepient
en|lbl.debitCreditNote.Reference|Reference
en|lbl.debitCreditNote.Serial|Serial
en|lbl.debitCreditNote.Ssn|Ssn
en|lbl.debitCreditNote.Status|Status
en|lbl.debitCreditNote.TaxOfficeAndNumber|Tax Office And Number
en|lbl.DebitCreditNoteCollection|Debit Credit Note Collection
en|lbl.DebitCreditNoteCollectionBrowse|Debit Credit Note Collection Browse
en|lbl.DebitCreditNotePayment|Debit Credit Note Payment
en|lbl.DebitCreditNotePaymentBrowse|Debit Credit Note Payment Browse
en|lbl.DebitCreditVirement|Debit Credit Virement
en|lbl.debitCreditVirement.Active|Active
en|lbl.debitCreditVirement.Amount|Amount
en|lbl.debitCreditVirement.BeginDate|Begin Date
en|lbl.debitCreditVirement.Code|Code
en|lbl.debitCreditVirement.Currency|Currency
en|lbl.debitCreditVirement.Date|Date
en|lbl.debitCreditVirement.EndDate|End Date
en|lbl.debitCreditVirement.FromContact|From Contact
en|lbl.debitCreditVirement.Info|Info
en|lbl.debitCreditVirement.LineCode|Line Code
en|lbl.debitCreditVirement.LineInfo|Line Info
en|lbl.debitCreditVirement.Reference|Reference
en|lbl.debitCreditVirement.Serial|Serial
en|lbl.debitCreditVirement.Status|Status
en|lbl.debitCreditVirement.ToContact|To Contact
en|lbl.DebitCreditVirementBrowse|Debit Credit Virement Browse
en|lbl.DebtorContactReport|Debtor Contact Report
en|lbl.December|December
en|lbl.DecimalsRequired|Decimals Required
en|lbl.delete|Delete
en|lbl.deleteChatHistory|Delete Chat History
en|lbl.Deliver|Deliver
en|lbl.Delivered|Delivered
en|lbl.DeliveryMethod|Delivery Method
en|lbl.DeliveryOrder|Delivery Order
en|lbl.DeliveryOrders|Delivery Orders
en|lbl.Department|Department
en|lbl.depositAccount|Deposit Account
en|lbl.depositAccountBrowse|Deposit Account Browse
en|lbl.DepreciationType|Depreciation Type
en|lbl.detail.businessUnit|Business Unit
en|lbl.detail.currency|Currency
en|lbl.detail.tax|Tax
en|lbl.detail.taxGroup|Tax Group
en|lbl.detail.taxRate|Tax Rate
en|lbl.DetailedAccountReport|Detailed Account Report
en|lbl.DialogMaxRows|Dialog Max Rows
en|lbl.DifferenceAmount|Difference Amount
en|lbl.DifferenceAmountAccountRequired|Difference Amount Account Required
en|lbl.dimensions|Dimensions
en|lbl.directShipAndSpecialPurchases|Direct Ship And Special Purchases
en|lbl.Discard|Discard
en|lbl.Discount|Discount
en|lbl.DiscountEditor|Discount Editor
en|lbl.distributionManagement|Distribution Management
en|lbl.documentation|Documentation
en|lbl.documentManagement|Document Management
en|lbl.documentManagementExperienceDashboard|Document Management Experience Dashboard
en|lbl.Done|Done
en|lbl.DontHaveDeletePermission|Dont Have Delete Permission
en|lbl.Draft|Draft
en|lbl.DraftBill|Draft Bill
en|lbl.DraftInvoice|Draft Invoice
en|lbl.DraftPO|Draft PO
en|lbl.DraftQuotation|Draft Quotation
en|lbl.Duplicate|Duplicate
en|lbl.dynamicBinManagement|Dynamic Bin Management
en|lbl.eCommerceandMobile|E Commerceand Mobile
en|lbl.Edit|Edit
en|lbl.Email|Email
en|lbl.Employee|Employee
en|lbl.EmptyMessage|Empty Message
en|lbl.EndOfDayReport|End Of Day Report
en|lbl.english|English
en|lbl.enterpriseAsset|Enterprise Asset
en|lbl.enterpriseAssetExperienceDashboard|Enterprise Asset Experience Dashboard
en|lbl.enterpriseCoreAdministration|Enterprise Core Administration
en|lbl.enterpriseManagement|Enterprise Management
en|lbl.ErrorAlreadyCancelled|Error Already Cancelled
en|lbl.ErrorAlreadyModified|Error Already Modified
en|lbl.ErrorCancelDelivery|Error Cancel Delivery
en|lbl.ErrorCancelRecordDone|Error Cancel Record Done
en|lbl.ErrorDelete|Error Delete
en|lbl.ErrorDelete2|Error Delete2
en|lbl.ErrorDelete3|Error Delete3
en|lbl.ErrorEdit|Error Edit
en|lbl.ErrorEditQuotation|Error Edit Quotation
en|lbl.ErrorProceedEdit|Error Proceed Edit
en|lbl.ErrorProceedEditQuotation|Error Proceed Edit Quotation
en|lbl.ErrorValidate|Error Validate
en|lbl.executionTime5Seconds|Execution Time 5 Seconds
en|lbl.executiveMetrics|Executive Metrics
en|lbl.ExpenseDiscBrowse|Expense Disc Browse
en|lbl.ExpenseEditor|Expense Editor
en|lbl.ExpenseNote|Expense Note
en|lbl.ExpenseNoteBrowse|Expense Note Browse
en|lbl.exposeAuthorNameInPosts|Expose Author Name In Posts
en|lbl.ExtractAccountReport|Extract Account Report
en|lbl.farmManagement|Farm Management
en|lbl.Fax|Fax
en|lbl.February|February
en|lbl.Finance|Finance
en|lbl.financeManagement|Finance Management
en|lbl.financeResourceManagement|Finance Resource Management
en|lbl.FinanceTxnReport|Finance Txn Report
en|lbl.financialAccoutingManagement|Financial Accouting Management
en|lbl.financialandAccounting|Financialand Accounting
en|lbl.financialandAccountingExperienceDashboard|Financialand Accounting Experience Dashboard
en|lbl.FirmDocument|Firm Document
en|lbl.fishFarmSolutions|Fish Farm Solutions
en|lbl.FixedAsset|Fixed Asset
en|lbl.FixedAssetBrowse|Fixed Asset Browse
en|lbl.FollowUp|Follow Up
en|lbl.FollowUpBrowse|Follow Up Browse
en|lbl.FollowUpView|Follow Up View
en|lbl.foodSafetyCompliance|Food Safety & Compliance
en|lbl.Forecasted|Forecasted
en|lbl.ForecastedQuantity|Forecasted Quantity
en|lbl.ForeignExchange|Foreign Exchange
en|lbl.foreignExchangeBrowse|Foreign Exchange Browse
en|lbl.Foundation|Foundation
en|lbl.FoundationRefunding|Foundation Refunding
en|lbl.freightCostAllocation|Freight Cost Allocation
en|lbl.Friday|Friday
en|lbl.frodoUpdatedHisProfile|Frodo Updated His Profile
en|lbl.frontCounterSales|Front Counter Sales
en|lbl.FullInvoiceMessage|Full Invoice Message
en|lbl.FullName|Full Name
en|lbl.FullNameRequired|Full Name Required
en|lbl.FullyInvoiced|Fully Invoiced
en|lbl.FullyPaid|Fully Paid
en|lbl.FundTransfer|Fund Transfer
en|lbl.FundTransferBrowse|Fund Transfer Browse
en|lbl.general|General
en|lbl.general.accept|Accept
en|lbl.general.activated.false|FALSE
en|lbl.general.activated.true|TRUE
en|lbl.general.active|Active
en|lbl.general.addAll|Add All
en|lbl.general.addGroups|Add Groups
en|lbl.general.addSkils|Add Skils
en|lbl.general.apply|Apply
en|lbl.general.approve|Approve
en|lbl.general.areYouSure|Are You Sure
en|lbl.general.assignedGroups|Assigned Groups
en|lbl.general.assignedSkills|Assigned Skills
en|lbl.general.atHomeWorker|At Home Worker
en|lbl.general.auditHistory|Audit History
en|lbl.general.barcode|Barcode
en|lbl.general.basic|Basic
en|lbl.general.browse|Browse
en|lbl.general.callerId|Caller Id
en|lbl.general.cancel|Cancel
en|lbl.general.category|Category
en|lbl.general.chat|Chat
en|lbl.general.city|City
en|lbl.general.clear|Clear
en|lbl.general.close|Close
en|lbl.general.code|Code
en|lbl.general.company|Company
en|lbl.general.confirmation|Confirmation
en|lbl.general.contactHandling|Contact Handling
en|lbl.general.continue|Continue
en|lbl.general.country|Country
en|lbl.general.createdBy|Created By
en|lbl.general.createdDate|Created Date
en|lbl.general.createOther|Create Other
en|lbl.general.customProperties|Custom Properties
en|lbl.general.date|Date
en|lbl.general.deactivate|Deactivate
en|lbl.general.deail|Deail
en|lbl.general.default|Default
en|lbl.general.defaultDialing|Default Dialing
en|lbl.general.delete|Delete
en|lbl.general.deleteSelected|Delete Selected
en|lbl.general.details|Details
en|lbl.general.displayName|Display Name
en|lbl.general.email|Email
en|lbl.general.employment|Employment
en|lbl.general.employmentType|Employment Type
en|lbl.general.endDate|End Date
en|lbl.general.enterKeyword|Enter Keyword
en|lbl.general.federatedIdentity|Federated Identity
en|lbl.general.fieldChanged|Field Changed
en|lbl.general.filter|Filter
en|lbl.general.firstName|First Name
en|lbl.general.goBack|Go Back
en|lbl.general.groups|Groups
en|lbl.general.hireDate|Hire Date
en|lbl.general.hiringSource|Hiring Source
en|lbl.general.hourlyCost|Hourly Cost
en|lbl.general.id|Id
en|lbl.general.inactive|Inactive
en|lbl.general.info|Info
en|lbl.general.instantSearch|Instant Search
en|lbl.general.internalId|Internal Id
en|lbl.general.issue|Issue
en|lbl.general.issueBy|Issue By
en|lbl.general.issueDate|Issue Date
en|lbl.general.itegrations|Itegrations
en|lbl.general.labelName|Label Name
en|lbl.general.lastName|Last Name
en|lbl.general.limit|Limit
en|lbl.general.location|Location
en|lbl.general.loginDate|Login Date
en|lbl.general.loginHistory|Login History
en|lbl.general.loginName|Login Name
en|lbl.general.maximumConcurrentChats|Maximum Concurrent Chats
en|lbl.general.maximumEmailAutoParking|Maximum Email Auto Parking
en|lbl.general.mediaType|Media Type
en|lbl.general.middleName|Middle Name
en|lbl.general.modifiedBy|Modified By
en|lbl.general.modifiedDate|Modified Date
en|lbl.general.moreInfo|More Info
en|lbl.general.name|Name
en|lbl.general.nameLocal|Name Local
en|lbl.general.new|New
en|lbl.general.newValue|New Value
en|lbl.general.no|No
en|lbl.general.none|None
en|lbl.general.noObjectFoundGivenCriteria|No Object Found Given Criteria
en|lbl.general.noObjectsFound|No Objects Found
en|lbl.general.notes|Notes
en|lbl.general.notifications|Notifications
en|lbl.general.objects|Objects
en|lbl.general.occupation|Occupation
en|lbl.general.ok|Ok
en|lbl.general.oldValue|Old Value
en|lbl.general.organization|Organization
en|lbl.general.parent|Parent
en|lbl.general.password|Password
en|lbl.general.passwordConfirm|Password Confirm
en|lbl.general.pattern|Pattern
en|lbl.general.phoneNumber|Phone Number
en|lbl.general.proficiency|Proficiency
en|lbl.general.publish|Publish
en|lbl.general.recording|Recording
en|lbl.general.referral|Referral
en|lbl.general.refusalTimeouts|Refusal Timeouts
en|lbl.general.rehireStatus|Rehire Status
en|lbl.general.reject|Reject
en|lbl.general.relatedInformation|Related Information
en|lbl.general.removeGroups|Remove Groups
en|lbl.general.removeSkills|Remove Skills
en|lbl.general.remveAll|Remve All
en|lbl.general.reportsTo|Reports To
en|lbl.general.reset|Reset
en|lbl.general.resetPassword|Reset Password
en|lbl.general.save|Save
en|lbl.general.saveProficiencies|Save Proficiencies
en|lbl.general.search|Search
en|lbl.general.searchAllFields|Search All Fields
en|lbl.general.searchTools|Search Tools
en|lbl.general.security|Security
en|lbl.general.securityProfile|Security Profile
en|lbl.general.select|Select
en|lbl.general.selectedObject|Selected Object
en|lbl.general.selectedObjects|Selected Objects
en|lbl.general.selectOne|Select One
en|lbl.general.SIPUser|S IP User
en|lbl.general.skills|Skills
en|lbl.general.startDate|Start Date
en|lbl.general.stateOrProvince|State Or Province
en|lbl.general.stationName|Station Name
en|lbl.general.status|Status
en|lbl.general.system|System
en|lbl.general.systemDomain|System Domain
en|lbl.general.systemUserName|System User Name
en|lbl.general.tableOfObjects|Table Of Objects
en|lbl.general.taxGroup|Tax Group
en|lbl.general.team|Team
en|lbl.general.telephone|Telephone
en|lbl.general.terminationDate|Termination Date
en|lbl.general.timeDisplayFormat|Time Display Format
en|lbl.general.timeZoneInformation|Time Zone Information
en|lbl.general.translatedName|Translated Name
en|lbl.general.type|Type
en|lbl.general.update|Update
en|lbl.general.userName|User Name
en|lbl.general.userWillUse|User Will Use
en|lbl.general.viewSelected|View Selected
en|lbl.general.wfmNotifications|Wfm Notifications
en|lbl.general.workItem|Work Item
en|lbl.general.yes|Yes
en|lbl.general.zipcode|Zip Code
en|lbl.generalDashboard|General Dashboard
en|lbl.generalInformation|General Information
en|lbl.generalLedger|General Ledger
en|lbl.generalSettings|General Settings
en|lbl.greetingCards|Greeting Cards
en|lbl.GridMaxRows|Grid Max Rows
en|lbl.grossMarginReport|Gross Margin Report
en|lbl.GrossProfit|Gross Profit
en|lbl.Help|Help
en|lbl.Home|Home
en|lbl.hoseDecoder|Hose Decoder
en|lbl.humanCapital|Human Capital
en|lbl.humanCapitalExperienceDashboard|Human Capital Experience Dashboard
en|lbl.humanCapitalManagement|Human Capital Management
en|lbl.ImageTooBig|Image Too Big
en|lbl.import/ExportData|Import/ Export Data
en|lbl.IncomingQuantity|Incoming Quantity
en|lbl.IncomingShipments|Incoming Shipments
en|lbl.InDateRange|In Date Range
en|lbl.Indicator|Indicator
en|lbl.Info|Info
en|lbl.infoAboutGeneralSettingsOption|Some Information About This General Settings Option
en|lbl.Information|Information
en|lbl.InShipments|In Shipments
en|lbl.InterestInfo|Interest Info
en|lbl.InterestRateBrowse|Interest Rate Browse
en|lbl.InternalReference|Internal Reference
en|lbl.InvalidAction|Invalid Action
en|lbl.InvalidDate|Invalid Date
en|lbl.InvalidDiscount|Invalid Discount
en|lbl.InvalidEmail|Invalid Email
en|lbl.InvalidLogin|Invalid Login
en|lbl.InvalidOnHandQuantity|Invalid On Hand Quantity
en|lbl.InvalidPaidAmount|Invalid Paid Amount
en|lbl.InvalidPrice|Invalid Price
en|lbl.InvalidProdcutLength|Invalid Prodcut Length
en|lbl.InvalidProdcutWeight|Invalid Prodcut Weight
en|lbl.InvalidProductVolume|Invalid Product Volume
en|lbl.InvalidPurchasePrice|Invalid Purchase Price
en|lbl.InvalidQuantity|Invalid Quantity
en|lbl.InvalidSalePrice|Invalid Sale Price
en|lbl.InvalidTaxAmount|Invalid Tax Amount
en|lbl.Inventory|Inventory
en|lbl.inventory.browse|Browse
en|lbl.inventory.detail|Detail
en|lbl.inventoryManagement|Inventory Management
en|lbl.inventoryManagementExperienceDashboard|Inventory Management Experience Dashboard
en|lbl.inventoryTxnDetails|Inventory Txn Details
en|lbl.InventoryValuation|Inventory Valuation
en|lbl.InventoryValuationMethodMsg|Inventory Valuation Method Msg
en|lbl.InventoryValue|Inventory Value
en|lbl.Invoice|Invoice
en|lbl.Invoiced|Invoiced
en|lbl.InvoiceDate|Invoice Date
en|lbl.InvoiceLines|Invoice Lines
en|lbl.InvoiceOrder|Invoice Order
en|lbl.InvoicePaymentMapper|Invoice Payment Mapper
en|lbl.invoicePaymentToOutstanding|Invoice Payment To Outstanding
en|lbl.InvoicePurchaseGuideMessage|Invoice Purchase Guide Message
en|lbl.Invoices|Invoices
en|lbl.InvoiceSaleGuideMessage|Invoice Sale Guide Message
en|lbl.InvoiceSaleQuestion|Invoice Sale Question
en|lbl.InvoicesToConfirm|Invoices To Confirm
en|lbl.IsACustomer|Is ACustomer
en|lbl.IsAVendor|Is AVendor
en|lbl.issue|Issue
en|lbl.item.object|Object
en|lbl.item.objects|Objects
en|lbl.item.searchDescription|Search Description
en|lbl.item.subtype|Subtype
en|lbl.ItemDeleted|Item Deleted
en|lbl.ItemDoesNotExist|Item Does Not Exist
en|lbl.ItemSelectDialogWidth|Item Select Dialog Width
en|lbl.January|January
en|lbl.jobCosting|Job Costing
en|lbl.Journal|Journal
en|lbl.JournalCodeRequired|Journal Code Required
en|lbl.JournalEntries|Journal Entries
en|lbl.JournalEntry|Journal Entry
en|lbl.JournalItem|Journal Item
en|lbl.JournalItems|Journal Items
en|lbl.JournalNameRequired|Journal Name Required
en|lbl.JournalRequired|Journal Required
en|lbl.Journals|Journals
en|lbl.JournalsAdminAccess|Journals Admin Access
en|lbl.JournalTypeRequired|Journal Type Required
en|lbl.July|July
en|lbl.June|June
en|lbl.KeepOpen|Keep Open
en|lbl.KeyPerformanceIndicators|Key Performance Indicators
en|lbl.Label|Label
en|lbl.labelDataAdminObject|Label Data Admin Object
en|lbl.landedCost|Landed Cost
en|lbl.landManagement|Land Management
en|lbl.langdonBirthday|Birthday of Langdon
en|lbl.language|Language
en|lbl.LanguageEnglish|Language English
en|lbl.LanguageFrench|Language French
en|lbl.LanguageSpanish|Language Spanish
en|lbl.LanguageVietnamese|Language Vietnamese
en|lbl.laravelIntegration|Laravel Integration
en|lbl.LastMonth|Last Month
en|lbl.LastQuarter|Last Quarter
en|lbl.LastWeek|Last Week
en|lbl.leadandOpportunityManagement|Leadand Opportunity Management
en|lbl.Length|Length
en|lbl.licensePlatingTagging|License Plating Tagging
en|lbl.lightManufacturing|Light Manufacturing
en|lbl.livestockManagement|Livestock Management
en|lbl.Loading|Loading
en|lbl.loadingNote|Loading Note
en|lbl.loadingNote.Active|Active
en|lbl.loadingNote.ArrivalCity|Arrival City
en|lbl.loadingNote.ArrivalCustoms|Arrival Customs
en|lbl.loadingNote.ArrivalDate|Arrival Date
en|lbl.loadingNote.ArrivalProvince|Arrival Province
en|lbl.loadingNote.BeginDate|Begin Date
en|lbl.loadingNote.Capacity|Capacity
en|lbl.loadingNote.CapacityOverflow|Capacity Overflow
en|lbl.loadingNote.Code|Code
